depa_nombre,muni_nombre,sede_nombre,direccion,telefono,email,naju_nombre,fecha_corte_REPS
VALLE DEL CAUCA,CALI,PUESTO DE SALUD BELEN,Carrera 39 # 2B-25 OESTE,6080124,comunicacioneseseladera@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,PUESTO DE SALUD PANCE,_,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,PUESTO DE SALUD VILLACARMELO,_,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,PUESTO DE SALUD LA VORAGINE,_,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,PUESTO DE SALUD LA LEONERA,_,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,PUESTO DE SALUD PEÑAS BLANCAS,_,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,PUESTONDE SALUD PICHINDE,_,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,PUESTO DE SALUD GOLONDRINAS,_,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,PUESTO DE SALUD LA CASTILLA,_,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,PUESTO DE SALUD LA PAZ RURAL,_,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,PUESTO DE SALUD LOS ANDES,_,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,PUESTO DE SALUD LA ELVIRA,_,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,PUESTO DE SALUD ALTO AGUACATAL,_,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,PUESTO DE SALUD ALTO POLVORINES,POLVORINES,926080124,www.saludladera.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,ASOCIACION PROBIENESTAR DE LA FAMILIA COLOMBIANA PROFAMILIA - CAMBULOS,CALLE 7 No. 41 - 34,4862929,lapatino@profamilia.org.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,CENTRO MEDICO EL BOSQUE,Carrera  40 No. 5C-46,5134101,gestion_comercial@cosmitet.net,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,CLINISANITAS NORTE,AV 4 NORTE # 7N-53 PISOS 5-7 Y 8,6606793-6- 6606839-40 -  6606822,ClinisanitasNorte@colsanitas.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,CLINISANITAS CIUDAD JARDIN,CALLE 15B # 105-06,3900090,mmruiz@colsanitas.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,JANETH JARAMILLO CABAL,CALLE 5C # 39 -33,553 31 31,janethjara@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,darpacol ltda,Carrera  45 nº 6a-18,551 3161 - 401 7543,darpsay31@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,CAFI ESIMED CALI NORTE,CALLE 38 N # AV 3C - 26,3176581139,irgutierrezm@esimed.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,Clinica Esimed Cali Norte,Av 3 norte #32an - 40,3166927534- 3156288330,irgutierrezm@isaludcoop.coop - irgutierrezm@esimed.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,IPS CHIPICHAPE,av 6 nte # 26 N 13,6677640,mequinterop@corporacionips.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,CENTRO MÉDICO FAMILIAR PASOANCHO,Calle 13 # 49A - 10,6087352 - 3008960140 - 3007071715,mequinterop@corporacionips.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,IPS CALI SUR,Carrera 66 # 12-15,6087352 - 3008960140 - 3007071715,mequinterop@corporacionips.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,CENTRO MÉDICO FAMILIAR VERSALLES,AV 4N # 20N - 33,6087352 - 3008960140 - 3007071715,mequinterop@corporacionips.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,JAMUNDÍ,IPS JAMUNDI,KR 11 # 7-51,6087352 - 3008960140 - 3007071715,mequinterop@corporacionips.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,PALMIRA,IPS PALMIRA,CL 47 # 30 - 103,6087352 - 3008960140 - 3007071715,mequinterop@corporacionips.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,TULUÁ,IPS TULUA,CL 25 # 34 - 11,6087352 - 3008960140 - 3007071715,mequinterop@corporacionips.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,SERVICIOS INTEGRADOS DE SALUD SAS,KR 8 # 52-164,4853137,serinsa@serinsaltda.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,PALMIRA,SERVICIOS INTEGRADOS DE SALUD S.A.S,kr. 30 No. 27 - 20,922859730,adminpalmira@serinsaltda.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,SERVIMEDIC QUIRON S.A.S.,KR 64A # 12A-149,3155560,servimedicquiron@servimedicquiron.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,UNIDAD DE SALUD OCUPACIONAL SAS,CALLE 23 B NORTE No. 3N - 52,(2) 6616747,gestioncalidad@unidadso.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,PALMIRA,UNIDAD DE SALUD OCUPACIONAL PALMIRA,CALLE 31 NO. 30-85,2859418,gestioncalidad@unidadso.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,HUMAN FINE S.A.S.,Carrera  43A # 5B-17,925136468,direcciongeneral@humanfine.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,VIVA 1A IPS CALI,KR 44 # 9 A-31,3177886944,mgeorge@serviratlantico.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,PALMIRA,ENDOSALUD DE OCCIDENTE S.A.,CALLE 32 No 31-27,2867420,servicioalcliente@endosaluddeoccidente.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,PROCARE SALUD OCUPACIONAL INSTITUCIÓN PRESTADORA DE SERVICIOS SAS,CALLE 20 Norte No. 5 N - 07,4899941,gerencia@procaresalud.com direccionmedica@procaresalud.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,PROCARE IPS S.A.S SEDE SANTA MONICA,CALLE 26 NORTE # 6N - 55,4899941,gerencia@procaresalud.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,BIENSA SAS,AV 4 N # 19N - 76,4851127,vicadu@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,UNIDAD INTEGRAL EN SALUD UNICENTRO CALI,Carrera 100 No 5-169 CC UNICENTRO LOCAL 810-810A PISO 3 ED.PASOANCHO,6510030 Ext. 32563 - 3167444739,claudia.escobar@christus.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,SINERGIA SALUD ATENCIÓN BÁSICA TEQUENDAMA,CL 6 # 42-06,5110095 Ext. 21841,ana.sanchez@christus.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,PALMIRA,UNIDAD INTEGRAL EN SALUD PALMIRA,Carrera. 28 N° 44 - 73 Bloque B segundo piso,2879099 Ext. 24171-24170,dihanora.lopez@christus.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,PALMIRA,UPREC Unidad de Prevención Clínica Palmira,Carrera. 28 N° 44 - 73 Bloque B Tercer piso,2879099 Ext. 24175- 24172,dihanora.lopez@christus.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,TULUÁ,SINERGIA SALUD ATENCIÓN BÁSICA TULUA,Carrera 30 N. 27-20 esquina,2359884 Ext. 28137 - 28138,Maria.GutierrezM@christus.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,ocumed medicina ocupacional S.A.S,AV 5BN 25 61,3808629 - 3174378189,servicioalcliente@ocumed.com.co - director@ocumed.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,ATENCION DOMICILIARIA INTEGRAL EN SALUD S.A.S,Carrera  27 # 5B - 20 OFICINA 205,3104304467,atedissas@outlook.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,SANACION Y VIDA IPS S.A.S,CALLE 10 48 07,5563317,sanacionyvidaips@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,IPS SALUD OCUPACIONAL ASESORES SAS,CALLE 5C No 39-38,3827030 -3004551998,IPS.SOA@HOTMAIL.COM,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,CLINICA DE VIH PEDIATRICO,CALLE 5 B5 # 37 Bis - 20,4860220 Ext. 2000,pio.lopez@ceiponline.org,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,UNIDAD DE ATENCION PRIMARIA CALI,Carrera  43A 5C-94,318-2139829,mrondon@colsanitas.com - lavillareal@colsanitas.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,EPS SANITAS CENTRO MEDICO FLORA INDUSTRIAL,Carrera. 5 NORTE NRO. 55 N 39,3931048 3931040,mrondon@colsanitas.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,CENTRO DE VACUNACION CUIDAME SAS,Carrera  38 # 5B2-10,3799252,cuidamevacunacion@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,Produmedihos S.A.S.,Carrera 30 7-09 Cons. 214,5512908,produmedihos@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,clinica Comfenalco,calle 5 # 6 -63 torre B,8862727,administracion@g-ocho.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,CLINICA CISVIDA,CALLE 5D No. 38A-35,3216386306 -  5556150 Ext.  108,administracion@ospedale.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,CONSULTORIOS CLINICA COMFENALCO IPS,AV. 6B # 28 N 20,3104706727 -3113006715,administracion@ospedale.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,SANTANGEL CONSULTA EXTERNA,Calle 36 A Norte # 3GN-20,3957808,santangel.sas@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,Alergologos de Occidente S.A.S.,Calle 5D 38A-35 Cons. 715,3088116,alergologosdeoccidente@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,VIRREY SOLIS IPS S.A VERSALLES,AV. 4 NORTE 18N56,6601457,calidad@virreysolisips.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,IPS PREVENTIVA FARALLONES SAS,Calle 9 C # 50 - 25,5133781 - 5133821,ipspreventivafarallonessas@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,CALI,PREVENIR INTEGRAL S.A.S,Cl. 7 #29-55,3166164562 - 3187543733,informacion@prevenirintegral.com - l.marroquin@prevenirintegral.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,ALCALÁ,E.S.E. HOSPITAL SAN VICENTE DE PAUL,SEDE BARRIO VILLA FERNANDA,2004120,hospalca@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,ANDALUCÍA,E.S.E. HOSPITAL SAN VICENTE FERRER,Carrera 4 # 13-31,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,ANSERMANUEVO,E.S.E. HOSPITAL SANTA ANA DE LOS CABALLEROS ESE EMPRESA SOCIAL DEL ESTADO,Carrera 8 # 8-57,2052113 - 2052913,hosacanserma@hotmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,ARGELIA,E.S.E. HOSPITAL PIO XII EMPRESA SOCIAL DEL ESTADO,Carrera 4 # 1-65,2068154,hospitalpiodoce@hospitalpiodoce.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BOLÍVAR,E.S.E. HOSPITAL SANTA ANA E.S.E.,CALLE 8 # 5-09,2224314,hsantana90@yahoo.es,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BOLÍVAR,PUESTO DE SALUD LA HERRADURA,CORREGIMIENTO LA HERRADURA,922224000,hsantana90@yahoo.es,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BOLÍVAR,PUESTO DE SALUD PRIMAVERA,_,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BOLÍVAR,PUESTO DE SALUD NARANJAL,_,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BOLÍVAR,PUESTO DE SALUD AGUAS LINDAS,_,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BOLÍVAR,PUESTO DE SALUD PUNTA LARGA,_,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BOLÍVAR,PUESTO DE SALUD LA TULIA,_,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BOLÍVAR,PUESTO DE SALUD LA AGUADA,_,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BOLÍVAR,PUESTO DE SALUD GUARE,CORREGIMIENTO GUARE,922224000,hsantana90@yahoo.es,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BOLÍVAR,PUESTO DE SALUD SAN FERNANDO,_,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,IPS COMFANDI BUENAVENTURA,KR 2 # 2 - 39,3127961224,diripsbuenaventuracentro@comfandi.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,HOSPITAL SAN AGUSTIN EMPRESA SOCIAL DEL ESTADO,CORREGIMIENTO DE PUERTO MERIZALDE,3155565753,hosanamerizalde@hotmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,IPS SOCIEDAD DE MEDICOS DE BUENAVENTURA S.A.S,Av Simon Bolivar No. 46A 57 Frente a la 14,922447476,someb@latinmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,COOPERATIVA INTERSALUD IPS,Carrera  43 # 1-36,2445311 2432958,intersaludips1@telecom.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,CRUZ ROJA COLOMBIANA SECCIONAL VALLE DEL CAUCA UNIDAD MUNICIPAL DE BUENAVENTURA,KR 3B No. 7A-02,922424475,enfermerasalud@cruzrojavalle.org.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,CENTRO MEDICO COSMITET - 1.BUENAVENTURA,Carrera  47 # 4 - 02,2421880,gestion_comercial@cosmitet.net,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,CENTRO MEDICO COSMITET - 2.BUENAVENTURA,Carrera  47 # 4 - 02 Primer Piso Sector B,2421880 Ext. 3056,gestion_comercial@cosmitet.net,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,IPS BUENAVENTURA,Carrera 5 B # 3 - 11,6087352 - 3008960140 - 3007071715,mequinterop@corporacionips.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,UNIDAD DE SALUD OCUPACIONAL DEL PACIFICO,Cll 7# 3-11 Oficina 602,2419326,margarita.macias@unidadso.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,HOSPITAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO,Carrera 47 # 2-08,2437441,gerente@hlap.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,CENTRO DE SALUD INDEPENDENCIA,CALLE 6 # 57ASN-120,2437441,gerente@hlap.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,CENTRO DE SALUD MATIA MULUMBA,CALLE 1a Carrera  74,2437441,gerente@hlap.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,PUESTO DE SALUD MODELO,KR 41A CL 6 ESQ,2437441,gerente@hlap.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,PUESTO DE SALUD JUAN 23,CL 3A # 34-36,2437441,gerente@hlap.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,PUESTO DE SALUD COLON,KR 55 CL 2S ESQ,2437441,gerente@hlap.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,PUESTO DE SALUD INDEPENDENCIA,KR 64 CL 12 ESQ,2437441,gerente@hlap.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,PUESTO DE SALUD JUANCHACO,CORREGIMIENTO DE JUANCHACO,2437441,gerente@hlap.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,PUESTO DE SALUD LA BOCANA,CORREGIMIENTO DE LA BOCANA,2437441,gerencia@hlap.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,PUESTO DE SALUD SAN CIPRIANO,CORREGIMIENTO DE SAN CIPRIANO,2437441,gerencia@hlap.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,PUESTO DE SALUD CITRONELA,CORREGIMIENTO DE CITRONELA,2437441,gerencia@hlap.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,PUESTO DE SALUD SABALETAS,CORREGIMIENTO DE SABALETAS,2437441,gerente@hlap.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,PUESTO DE SALUD GUAINIA,CORREGIMIENTO DE GUAINIA,2437441,gerencia@hlap.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,PUESTO DE SALUD BAJO CALIMA,CORREGIMIENTO DE BAJO CALIMA,2437441,gerente@hlap.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,PUESTO DE SALUD VILLA ESTELA,CORREGIMIENTO DE BAJO CALIMA,2437441,gerencia@hlap.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,PUESTO DE SALUD LLANO BAJO,CORREGIMIENTO DE LLANO BAJO,2437441,gerencia@hlap.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,PUESTO DE SALUD CISNEROS,CORREGIMIENTO DE CISNEROS,2437441,gerencia@hlap.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,PUESTO DE SALUD PUNTA SOLDADO,CORREGIMIENTO DE PUNTA SOLDADO,2437441,gerencia@hlap.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,HOSPITAL DISTRITAL LUIS ABLANQUE DE LA PLATA,Calle 5 No. 17-19,2437441,gerencia@hlap.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,Centro de Salud Cordoba,CORREGIMIENTO DE CORDOBA Poste 12,2437441,gerencia@hlap.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,PUESTO DE SALUD TRIANA,CORREGIMIENTO DE TRIANA KM 43,2437441,gerencia@hlap.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,PUESTO DE SALUD ZACARIAS,CORREGIMIENTO DE ZACARIAS,2437441,gerente@hlap.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,GUSTAVO CORDOBA HURTADO,CL 7 # 3-11 CS 601 B,2419761,gcordoba2004@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUGALAGRANDE,PUESTO DE SALUD EL PLACER,VEREDA EL PLACER,922236322,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,CLINICA SANTA SOFIA DEL PACIFICO LTDA,Carrera 47 # 04-02,2421880,admonsantasofia@cosmitet.net,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,MULTI ÉTNICA REGIONAL SAS,CALLE 6 #40 -80,2413578,afrosaludips@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,SALUD AFRO IPS LIMITADA,CALLE 4 # 16B - 32,2415268,saludafroips@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,Clinica comfamar sede el Pailon,Carrera 4 # 3 -33,2445457 - 2445451,administracion@ospedale.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,UNIDAD DE MEDICINA Y ODONTOLOGIA INTEGRAL LTDA,CALLE 1 NRO 6A-43 EDIFICIO BALCONES DE LA BAHIA PRIMER PISO,2400201-3117139248-3108215876,unimedicasltdaips@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,CLINCA SANTA MARIA DEL MAR IPS,CALLE 6 # 55C-68,2435736 - 2421070 - 2421071,clinicasantamariadelmarips@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,ASISTENCIA EN SERVICIOS DE SALUD INTEGRALES S.A,CALLE 5 NO. 16 - 58,3176684449,carmen_medina@asi-ips.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUENAVENTURA,IPS MANANTIAL DE VIDA,Carrera 3B # 8 - 47,3127028610,ipsmanantialdevida@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,GUADALAJARA DE BUGA,E.S.E. HOSPITAL DIVINO NIÑO EMPRESA SOCIAL DEL ESTADO,Carrera 15 # 26 - 50,2372264,planeacion@hdn.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,GUADALAJARA DE BUGA,CENTRO DE ATENCION BASICA LA HABANA,_,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,GUADALAJARA DE BUGA,CENTRO DE ATENCION BASICA PUEBLO NUEVO,PUEBLO NUEVO,(2)2372264,planeacion@hdn.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,GUADALAJARA DE BUGA,CENTRO DE ATENCION BASICA EL VINCULO,EL VINCULO,(2)2372264,planeacion@hdn.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,GUADALAJARA DE BUGA,CENTRO DE ATENCION BASICA ZANJON HONDO,ZANJON HONDO,(2)2372264,planeacion@hdn.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,GUADALAJARA DE BUGA,CENTRO DE SALUD LUIS EDUARDO DOMINGUEZ,Carrera  17 No 8-84,2372265,gerencia@hdn.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,GUADALAJARA DE BUGA,ALTO BONITO,Carrera  8ENo 13A-02,2280393,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,GUADALAJARA DE BUGA,FUNDACION HOSPITAL SAN JOSE,Carrera 8 # 17-52,(2) 2283015,facturacion@fhsjb.org,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,TULUÁ,ESPAB TULUA,Carrera  44 No. 36-164,2256504,garcasecva@hotmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUGALAGRANDE,E.S.E. HOSPITAL SAN BERNABE EMPRESA SOCIAL DEL ESTADO,CALLE 6 Carrera 7 ESQUINA,2236322 - 2237580,calidadhsb2016@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUGALAGRANDE,PUESTO DE SALUD MESTIZAL,VEREDA EL MESTIZAL,922236322,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUGALAGRANDE,PUESTO DE SALUD GUAYABO,_,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUGALAGRANDE,PUESTO DE SALUD SAN ANTONIO,VEREDA SAN ANTONIO,922236322,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUGALAGRANDE,PUESTO DE SALUD URIBE,_,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUGALAGRANDE,PUESTO DE SALUD OVERO EL POBLADO,_,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
VALLE DEL CAUCA,BUGALAGRANDE,PUESTO DE SALUD GALICIA,_,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
